pregrasp_ok,min_ee_peg,grasp_formed,t_first_grasp,max_peg_z,min_pg_grasped,reached_target,released_after_reach,success,steps
0,0.04781199974773461,1,11,0.27361230420541804,0.022586249936645802,1,0,1,26
0,0.017602031847767083,1,22,0.2908699153449142,0.010780342484523114,1,0,1,33
0,0.0177007425119685,1,33,0.15758189163501077,0.01771739834172454,1,0,1,46
0,0.018819508058776597,1,31,0.1501858267584059,0.013506013445781217,1,0,1,38
0,0.01815755857841113,1,21,0.2620700046782072,0.016670705506423585,1,0,1,35
0,0.016210764609706597,1,19,0.21529921507338148,0.012788745460925666,1,0,1,30
0,0.019300843380936534,1,13,0.2625749090206492,0.013895705922367682,1,0,1,24
0,0.015777710268252112,1,17,0.36256706901025104,0.007616113656602343,1,0,1,34
0,0.018342677667970344,1,33,0.3021252428636987,0.012337531955223923,1,0,1,51
0,0.018078537086906727,1,15,0.1684737591982781,0.01383930138322803,1,0,1,29
0,0.016399610015969932,1,14,0.21511733738357564,0.013891640213315747,1,0,1,25
0,0.04794030842807605,1,22,0.14839942275266615,0.02435615723466139,1,0,1,35
0,0.01697980668783574,1,17,0.2461148962033655,0.007947167903612171,1,0,1,30
0,0.019710857466515862,1,18,0.22063991928282164,0.012304751511656498,1,0,1,28
0,0.027054432515866735,1,12,0.13196459228510324,0.018762001377648,1,0,1,23
0,0.035121017639852,1,25,0.27395778875770854,0.02314715534031437,1,0,1,38
0,0.01567432744348085,1,22,0.23823166623186653,0.019291519291023605,1,0,1,39
0,0.01886295532643514,1,30,0.17239659746489008,0.013466324708262725,1,0,1,37
0,0.01888822266175146,1,30,0.34328520323023465,0.010710426599679222,1,0,1,45
0,0.016275625412016798,1,24,0.22951591527580814,0.0018843420686019173,1,0,1,37
0,0.016818473842165775,1,19,0.2508733744033323,0.006796388888167938,1,0,1,39
0,0.01733757197228123,1,12,0.2843707366140849,0.025451949576693302,1,0,1,26
0,0.01998640903282895,1,23,0.3035989254995881,0.010284858316890175,1,0,1,40
0,0.020879177988819005,1,24,0.275057667915147,0.019732714812725517,1,0,1,36
0,0.018301339227762788,1,21,0.33559565429636457,0.011506220983683453,1,0,1,39
0,0.019080883828369123,1,19,0.3004929121323576,0.012173699335473924,1,0,1,33
0,0.019043788735292697,1,26,0.30823392844981073,0.01681376698693118,1,0,1,42
0,0.016755974661215603,1,11,0.34064505050689614,0.02806466155438106,1,0,1,28
0,0.019122802139097162,1,19,0.3069913573653951,0.013891323247279756,1,0,1,35
0,0.0175545631420557,1,27,0.30817811031066106,0.007698349079622204,1,0,1,41
0,0.018695784827487117,1,25,0.38468383466192674,0.014358376979694358,1,0,1,44
0,0.01828810177145267,1,11,0.16509784936356833,0.024245987122069806,1,0,1,21
0,0.02063289221648738,1,11,0.1715365444109908,0.02639286990517556,1,0,1,21
0,0.02149415715573899,1,13,0.1737114976312532,0.019778645838102155,1,0,1,31
0,0.02761389391757788,1,14,0.15553951640220012,0.0195609557455417,1,0,1,23
0,0.01788757937218447,1,24,0.1683200502356428,0.005423388145044337,1,0,1,34
0,0.028938371867111165,1,26,0.16097984324788336,0.02850064771496801,1,0,1,35
0,0.01826564413030829,1,17,0.15476205398508983,0.024171697885561966,1,0,1,34
0,0.024773125493134093,1,32,0.33632650185127416,0.013970247800730345,1,0,1,54
0,0.018392199502723423,1,30,0.21974066182624435,0.01750981671969406,1,0,1,41
0,0.016781004474569164,1,17,0.2679857965935552,0.01945444884567496,1,0,1,28
0,0.01876325735305973,1,22,0.15945217898819564,0.014628894959092436,1,0,1,37
0,0.019536716159549945,1,16,0.18835002721250516,0.006574732851061827,1,0,1,31
0,0.015550252461411491,1,16,0.23399796889974595,0.02767410775319753,1,1,1,35
0,0.018262738030613068,1,32,0.22682922681528614,0.017761914598603108,1,0,1,45
0,0.01915943209634699,1,28,0.29306521778330835,0.020557017858261844,1,0,1,47
0,0.020827226509807284,1,32,0.21236209565257794,0.027440626616952513,1,0,1,44
0,0.02936331918857285,1,18,0.17656829803965451,0.01574824710734947,1,0,1,31
0,0.024628778170258978,1,15,0.30027214496378507,0.027931768240530494,1,0,1,31
0,0.018843989390279824,1,35,0.36350658592291996,0.010183387484989247,1,0,1,56
0,0.01939935469223257,1,8,0.2993956527211708,0.026422109621699174,1,0,1,21
0,0.016138488071421337,1,15,0.24911488176540453,0.01679724089736667,1,0,1,28
0,0.018679713513309663,1,23,0.29654618934356014,0.020691670656648755,1,0,1,36
0,0.019249048676385706,1,16,0.3335316647008616,0.013027536647577612,1,0,1,30
0,0.02161452658357464,1,17,0.14821386040906023,0.016635292519301115,1,0,1,29
0,0.019000517292059857,1,20,0.1467555215215137,0.029879788701420183,1,0,1,27
0,0.020151108411455,1,21,0.22137528024615205,0.011464601501325411,1,0,1,37
0,0.02037523397771023,1,11,0.27303682436000504,0.021613924732661507,1,0,1,26
0,0.020041754934052625,1,35,0.2457370540323745,0.02475841607864973,1,0,1,52
0,0.01659625359456213,1,11,0.30602199516281703,0.018925547420090966,1,0,1,32
0,0.018770405126922313,1,36,0.3457243152674677,0.015949835210201907,1,0,1,61
0,0.02008544771480758,1,18,0.33595423268691416,0.028099239087780843,1,0,1,37
0,0.019527785698089273,1,13,0.1590788149002319,0.010024617753955495,1,0,1,24
0,0.029009659450013037,1,27,0.32348406258048523,0.015544508052102344,1,0,1,42
0,0.01810242028862791,1,31,0.23862269113466475,0.015131373475412005,1,0,1,43
0,0.015889639621291557,1,18,0.16047590422877828,0.017965649838749296,1,0,1,41
0,0.017618224836757537,1,13,0.35027763458125244,0.029225851684309197,1,0,1,37
0,0.019869815826512618,1,23,0.13916504428928303,0.028461531639181265,1,0,1,31
0,0.01721215094752122,1,32,0.31079902029746415,0.022904402469896033,1,0,1,48
0,0.016886475996932753,1,60,0.367506720535924,0.024410919115157168,1,0,1,88
0,0.016683868007124302,1,28,0.26431077516226237,0.0139172705190152,1,0,1,40
